Strain,Test,Marker,Call
CGY_HR_058,hexMLST,CAMP0273,13
CGY_HR_058,hexMLST,CAMP1311,13
CGY_HR_058,hexMLST,CAMP1313,7
CGY_HR_058,hexMLST,CAMP0775,
CGY_HR_058,hexMLST,CAMP1322,13
CGY_HR_058,hexMLST,CAMP1319,14
CGY_HR_058,hexMLST,CAMP1567,14
CGY_HR_058,hexMLST,CAMP1085,13
CGY_HR_058,hexMLST,CAMP0572,37
CGY_HR_058,hexMLST,CAMP0867,13
CGY_HR_058,hexMLST,CAMP1568,14
CGY_HR_058,hexMLST,CAMP0881,13
CGY_HR_058,hexMLST,CAMP0015,39
CGY_HR_058,hexMLST,CAMP1301,35
CGY_HR_058,hexMLST,CAMP1158,14
CGY_HR_058,hexMLST,CAMP0950,17
CGY_HR_058,hexMLST,CAMP1411,13
CGY_HR_058,hexMLST,CAMP1416,13
CGY_HR_058,hexMLST,CAMP0540,14
CGY_HR_058,hexMLST,CAMP1022,3
CGY_HR_058,hexMLST,CAMP0319,5
CGY_HR_058,hexMLST,CAMP0792,13
CGY_HR_058,hexMLST,CAMP0791,
CGY_HR_058,hexMLST,CAMP1541,14
CGY_HR_058,hexMLST,CAMP0556,13
CGY_HR_058,hexMLST,CAMP0351,14
CGY_HR_058,hexMLST,CAMP0496,14
CGY_HR_058,hexMLST,CAMP1384,14
CGY_HR_058,hexMLST,CAMP1280,14
CGY_HR_058,hexMLST,CAMP0565,11
CGY_HR_058,hexMLST,CAMP0138,45
CGY_HR_058,hexMLST,CAMP1208,1
CGY_HR_058,hexMLST,CAMP1430,34
CGY_HR_058,hexMLST,CAMP1432,13
CGY_HR_058,hexMLST,CAMP1019,12
CGY_HR_058,hexMLST,CAMP1537,13
CGY_HR_058,hexMLST,CAMP0182,14
CGY_HR_058,hexMLST,CAMP0028,10
CGY_HR_058,hexMLST,CAMP0024,14
CGY_HR_058,hexMLST,CAMP1124,22
CGY_HR_058,hexMLST,CAMP0338,1
CGY_HR_058,hexMLST,CAMP1211,14
CGY_HR_058,hexMLST,CAMP1042,1
CGY_HR_058,hexMLST,CAMP1048,1
CGY_HR_058,hexMLST,CAMP0104,14
CGY_HR_058,hexMLST,CAMP1355,3
CGY_HR_058,hexMLST,CAMP0100,14
CGY_HR_058,hexMLST,CAMP1357,13
CGY_HR_058,hexMLST,CAMP0111,13
CGY_HR_058,hexMLST,CAMP1529,13
CGY_HR_058,hexMLST,CAMP0532,1
CGY_HR_058,hexMLST,CAMP0633,14
CGY_HR_058,hexMLST,CAMP0535,14
CGY_HR_058,hexMLST,CAMP0905,14
CGY_HR_058,hexMLST,CAMP1116,
CGY_HR_058,hexMLST,CAMP1262,13
CGY_HR_058,hexMLST,CAMP1053,14
CGY_HR_058,hexMLST,CAMP0059,1
CGY_HR_058,hexMLST,CAMP1198,14
CGY_HR_058,hexMLST,CAMP0399,
CGY_HR_058,hexMLST,CAMP0117,37
CGY_HR_058,hexMLST,CAMP0502,14
CGY_HR_058,hexMLST,CAMP0052,13
CGY_HR_058,hexMLST,CAMP0501,14
CGY_HR_058,hexMLST,CAMP1197,11
CGY_HR_058,hexMLST,CAMP0504,14
CGY_HR_058,hexMLST,CAMP0505,14
CGY_HR_058,hexMLST,CAMP0918,14
CGY_HR_058,hexMLST,CAMP0626,43
CGY_HR_058,hexMLST,CAMP0857,14
CGY_HR_058,hexMLST,CAMP1294,14
CGY_HR_058,hexMLST,CAMP1104,5
CGY_HR_058,hexMLST,CAMP0597,14
CGY_HR_058,hexMLST,CAMP1100,42
CGY_HR_058,hexMLST,CAMP1581,14
CGY_HR_058,hexMLST,CAMP0455,14
CGY_HR_058,hexMLST,CAMP1275,12
CGY_HR_058,hexMLST,CAMP0355,8
CGY_HR_058,hexMLST,CAMP1185,14
CGY_HR_058,hexMLST,CAMP0041,3
CGY_HR_058,hexMLST,CAMP1186,14
CGY_HR_058,hexMLST,CAMP1372,14
CGY_HR_058,hexMLST,CAMP0757,14
CGY_HR_058,hexMLST,CAMP0755,14
CGY_HR_058,hexMLST,CAMP1502,13
CGY_HR_058,hexMLST,CAMP0969,14
CGY_HR_058,hexMLST,CAMP1508,13
CGY_HR_058,hexMLST,CAMP0614,34
CGY_HR_058,hexMLST,CAMP0967,14
CGY_HR_058,hexMLST,CAMP1503,13
CGY_HR_058,hexMLST,CAMP0847,12
CE_M_10_2113,hexMLST,CAMP1074,27
CE_M_10_2113,hexMLST,CAMP0367,36
CE_M_10_2113,hexMLST,CAMP0768,35
CE_M_10_2113,hexMLST,CAMP1364,24
CE_M_10_2113,hexMLST,CAMP1571,39
CE_M_10_2113,hexMLST,CAMP1578,33
CE_M_10_2113,hexMLST,CAMP0972,37
CE_M_10_2113,hexMLST,CAMP0471,40
CE_M_10_2113,hexMLST,CAMP0374,38
CE_M_10_2113,hexMLST,CAMP0273,36
CE_M_10_2113,hexMLST,CAMP1311,42
CE_M_10_2113,hexMLST,CAMP1313,34
CE_M_10_2113,hexMLST,CAMP0775,41
CE_M_10_2113,hexMLST,CAMP1322,40
CE_M_10_2113,hexMLST,CAMP1319,36
CE_M_10_2113,hexMLST,CAMP1567,1
CE_M_10_2113,hexMLST,CAMP1085,32
CE_M_10_2113,hexMLST,CAMP0572,1
CE_M_10_2113,hexMLST,CAMP0867,32
CE_M_10_2113,hexMLST,CAMP1568,1
CE_M_10_2113,hexMLST,CAMP0881,43
CE_M_10_2113,hexMLST,CAMP0015,1
CE_M_10_2113,hexMLST,CAMP1301,1
CE_M_10_2113,hexMLST,CAMP1158,41
CE_M_10_2113,hexMLST,CAMP0950,18
CE_M_10_2113,hexMLST,CAMP1411,20
CE_M_10_2113,hexMLST,CAMP1416,20
CE_M_10_2113,hexMLST,CAMP0540,42
CE_M_10_2113,hexMLST,CAMP1022,
CE_M_10_2113,hexMLST,CAMP0319,23
CE_M_10_2113,hexMLST,CAMP0792,39
CE_M_10_2113,hexMLST,CAMP0791,37
CE_M_10_2113,hexMLST,CAMP1541,25
CE_M_10_2113,hexMLST,CAMP0556,25
CE_M_10_2113,hexMLST,CAMP0351,1
CE_M_10_2113,hexMLST,CAMP0496,38
CE_M_10_2113,hexMLST,CAMP1384,43
CE_M_10_2113,hexMLST,CAMP1280,39
CE_M_10_2113,hexMLST,CAMP0565,41
CE_M_10_2113,hexMLST,CAMP0138,41
CE_M_10_2113,hexMLST,CAMP1208,30
CE_M_10_2113,hexMLST,CAMP1430,1
CE_M_10_2113,hexMLST,CAMP1432,1
CE_M_10_2113,hexMLST,CAMP1019,39
CE_M_10_2113,hexMLST,CAMP1537,38
CE_M_10_2113,hexMLST,CAMP0182,41
CE_M_10_2113,hexMLST,CAMP0028,24
CE_M_10_2113,hexMLST,CAMP0024,42
CE_M_10_2113,hexMLST,CAMP1124,40
CE_M_10_2113,hexMLST,CAMP0338,
CE_M_10_2113,hexMLST,CAMP1211,43
CE_M_10_2113,hexMLST,CAMP1042,36
CE_M_10_2113,hexMLST,CAMP1048,1
CE_M_10_2113,hexMLST,CAMP0104,35
CE_M_10_2113,hexMLST,CAMP1355,33
CE_M_10_2113,hexMLST,CAMP0100,14
CE_M_10_2113,hexMLST,CAMP1357,39
CE_M_10_2113,hexMLST,CAMP0111,1
CE_M_10_2113,hexMLST,CAMP1529,35
CE_M_10_2113,hexMLST,CAMP0532,42
CE_M_10_2113,hexMLST,CAMP0633,14
CE_M_10_2113,hexMLST,CAMP0535,
CE_M_10_2113,hexMLST,CAMP0905,36
CE_M_10_2113,hexMLST,CAMP1116,34
CE_M_10_2113,hexMLST,CAMP1262,41
CE_M_10_2113,hexMLST,CAMP1053,40
CE_M_10_2113,hexMLST,CAMP0059,39
CE_M_10_2113,hexMLST,CAMP1198,1
CE_M_10_2113,hexMLST,CAMP0399,38
CE_M_10_2113,hexMLST,CAMP0117,1
CE_M_10_2113,hexMLST,CAMP0502,5
CE_M_10_2113,hexMLST,CAMP0052,30
CE_M_10_2113,hexMLST,CAMP0501,45
CE_M_10_2113,hexMLST,CAMP1197,25
CE_M_10_2113,hexMLST,CAMP0504,5
CE_M_10_2113,hexMLST,CAMP0505,
CE_M_10_2113,hexMLST,CAMP0918,36
CE_M_10_2113,hexMLST,CAMP0626,47
CE_M_10_2113,hexMLST,CAMP0857,40
CE_M_10_2113,hexMLST,CAMP1294,33
CE_M_10_2113,hexMLST,CAMP1104,5
CE_M_10_2113,hexMLST,CAMP0597,18
CE_M_10_2113,hexMLST,CAMP1100,43
CE_M_10_2113,hexMLST,CAMP1581,1
CE_M_10_2113,hexMLST,CAMP0455,41
CE_M_10_2113,hexMLST,CAMP1275,37
CE_M_10_2113,hexMLST,CAMP0355,38
CE_M_10_2113,hexMLST,CAMP1185,42
CE_M_10_2113,hexMLST,CAMP0041,6
CE_M_10_2113,hexMLST,CAMP1186,36
CE_M_10_2113,hexMLST,CAMP1372,39
CE_M_10_2113,hexMLST,CAMP0757,45
CE_M_10_2113,hexMLST,CAMP0755,14
CE_M_10_2113,hexMLST,CAMP1502,30
CE_M_10_2113,hexMLST,CAMP0969,47
CE_M_10_2113,hexMLST,CAMP1508,13
CE_M_10_2113,hexMLST,CAMP0614,
CE_M_10_2113,hexMLST,CAMP0967,42
CE_M_10_2113,hexMLST,CAMP1503,31
CE_M_10_2113,hexMLST,CAMP0847,33
CE_M_09_3107,hexMLST,CAMP1074,22
CE_M_09_3107,hexMLST,CAMP0367,1
CE_M_09_3107,hexMLST,CAMP0768,1
CE_M_09_3107,hexMLST,CAMP1364,1
CE_M_09_3107,hexMLST,CAMP1571,1
CE_M_09_3107,hexMLST,CAMP1578,1
CE_M_09_3107,hexMLST,CAMP0972,13
CE_M_09_3107,hexMLST,CAMP0471,37
CE_M_09_3107,hexMLST,CAMP0374,1
CE_M_09_3107,hexMLST,CAMP0273,37
CE_M_09_3107,hexMLST,CAMP1311,1
CE_M_09_3107,hexMLST,CAMP1313,7
CE_M_09_3107,hexMLST,CAMP0775,24
CE_M_09_3107,hexMLST,CAMP1322,28
CE_M_09_3107,hexMLST,CAMP1319,14
CE_M_09_3107,hexMLST,CAMP1567,1
CE_M_09_3107,hexMLST,CAMP1085,25
CE_M_09_3107,hexMLST,CAMP0572,
CE_M_09_3107,hexMLST,CAMP0867,1
CE_M_09_3107,hexMLST,CAMP1568,1
CE_M_09_3107,hexMLST,CAMP0881,1
CE_M_09_3107,hexMLST,CAMP0015,35
CE_M_09_3107,hexMLST,CAMP1301,1
CE_M_09_3107,hexMLST,CAMP1158,1
CE_M_09_3107,hexMLST,CAMP0950,19
CE_M_09_3107,hexMLST,CAMP1411,1
CE_M_09_3107,hexMLST,CAMP1416,1
CE_M_09_3107,hexMLST,CAMP0540,25
CE_M_09_3107,hexMLST,CAMP1022,11
CE_M_09_3107,hexMLST,CAMP0319,21
CE_M_09_3107,hexMLST,CAMP0792,40
CE_M_09_3107,hexMLST,CAMP0791,38
CE_M_09_3107,hexMLST,CAMP1541,1
CE_M_09_3107,hexMLST,CAMP0556,1
CE_M_09_3107,hexMLST,CAMP0351,1
CE_M_09_3107,hexMLST,CAMP0496,27
CE_M_09_3107,hexMLST,CAMP1384,43
CE_M_09_3107,hexMLST,CAMP1280,1
CE_M_09_3107,hexMLST,CAMP0565,1
CE_M_09_3107,hexMLST,CAMP0138,1
CE_M_09_3107,hexMLST,CAMP1208,1
CE_M_09_3107,hexMLST,CAMP1430,1
CE_M_09_3107,hexMLST,CAMP1432,
CE_M_09_3107,hexMLST,CAMP1019,1
CE_M_09_3107,hexMLST,CAMP1537,
CE_M_09_3107,hexMLST,CAMP0182,
CE_M_09_3107,hexMLST,CAMP0028,10
CE_M_09_3107,hexMLST,CAMP0024,14
CE_M_09_3107,hexMLST,CAMP1124,36
CE_M_09_3107,hexMLST,CAMP0338,1
CE_M_09_3107,hexMLST,CAMP1211,45
CE_M_09_3107,hexMLST,CAMP1042,1
CE_M_09_3107,hexMLST,CAMP1048,1
CE_M_09_3107,hexMLST,CAMP0104,37
CE_M_09_3107,hexMLST,CAMP1355,1
CE_M_09_3107,hexMLST,CAMP0100,1
CE_M_09_3107,hexMLST,CAMP1357,1
CE_M_09_3107,hexMLST,CAMP0111,35
CE_M_09_3107,hexMLST,CAMP1529,24
CE_M_09_3107,hexMLST,CAMP0532,1
CE_M_09_3107,hexMLST,CAMP0633,36
CE_M_09_3107,hexMLST,CAMP0535,24
CE_M_09_3107,hexMLST,CAMP0905,1
CE_M_09_3107,hexMLST,CAMP1116,1
CE_M_09_3107,hexMLST,CAMP1262,119
CE_M_09_3107,hexMLST,CAMP1053,1
CE_M_09_3107,hexMLST,CAMP0059,1
CE_M_09_3107,hexMLST,CAMP1198,36
CE_M_09_3107,hexMLST,CAMP0399,1
CE_M_09_3107,hexMLST,CAMP0117,1
CE_M_09_3107,hexMLST,CAMP0502,32
CE_M_09_3107,hexMLST,CAMP0052,13
CE_M_09_3107,hexMLST,CAMP0501,
CE_M_09_3107,hexMLST,CAMP1197,25
CE_M_09_3107,hexMLST,CAMP0504,1
CE_M_09_3107,hexMLST,CAMP0505,36
CE_M_09_3107,hexMLST,CAMP0918,1
CE_M_09_3107,hexMLST,CAMP0626,40
CE_M_09_3107,hexMLST,CAMP0857,27
CE_M_09_3107,hexMLST,CAMP1294,1
CE_M_09_3107,hexMLST,CAMP1104,27
CE_M_09_3107,hexMLST,CAMP0597,42
CE_M_09_3107,hexMLST,CAMP1100,39
CE_M_09_3107,hexMLST,CAMP1581,1
CE_M_09_3107,hexMLST,CAMP0455,1
CE_M_09_3107,hexMLST,CAMP1275,39
CE_M_09_3107,hexMLST,CAMP0355,1
CE_M_09_3107,hexMLST,CAMP1185,1
CE_M_09_3107,hexMLST,CAMP0041,1
CE_M_09_3107,hexMLST,CAMP1186,1
CE_M_09_3107,hexMLST,CAMP1372,1
CE_M_09_3107,hexMLST,CAMP0757,35
CE_M_09_3107,hexMLST,CAMP0755,1
CE_M_09_3107,hexMLST,CAMP1502,24
CE_M_09_3107,hexMLST,CAMP0969,1
CE_M_09_3107,hexMLST,CAMP1508,37
CE_M_09_3107,hexMLST,CAMP0614,1
CE_M_09_3107,hexMLST,CAMP0967,1
CE_M_09_3107,hexMLST,CAMP1503,1
CE_M_09_3107,hexMLST,CAMP0847,1
CHR_026,hexMLST,CAMP1074,27
CHR_026,hexMLST,CAMP0367,
CHR_026,hexMLST,CAMP0768,35
CHR_026,hexMLST,CAMP1364,24
CHR_026,hexMLST,CAMP1571,39
CHR_026,hexMLST,CAMP1578,33
CHR_026,hexMLST,CAMP0972,37
CHR_026,hexMLST,CAMP0471,40
CHR_026,hexMLST,CAMP0374,
CHR_026,hexMLST,CAMP0273,36
CHR_026,hexMLST,CAMP1311,42
CHR_026,hexMLST,CAMP1313,34
CHR_026,hexMLST,CAMP0775,41
CHR_026,hexMLST,CAMP1322,40
CHR_026,hexMLST,CAMP1319,36
CHR_026,hexMLST,CAMP1567,1
CHR_026,hexMLST,CAMP1085,32
CHR_026,hexMLST,CAMP0572,1
CHR_026,hexMLST,CAMP0867,32
CHR_026,hexMLST,CAMP1568,1
CHR_026,hexMLST,CAMP0881,43
CHR_026,hexMLST,CAMP0015,1
CHR_026,hexMLST,CAMP1301,1
CHR_026,hexMLST,CAMP1158,41
CHR_026,hexMLST,CAMP0950,18
CHR_026,hexMLST,CAMP1411,20
CHR_026,hexMLST,CAMP1416,20
CHR_026,hexMLST,CAMP0540,42
CHR_026,hexMLST,CAMP1022,
CHR_026,hexMLST,CAMP0319,23
CHR_026,hexMLST,CAMP0792,39
CHR_026,hexMLST,CAMP0791,37
CHR_026,hexMLST,CAMP1541,25
CHR_026,hexMLST,CAMP0556,25
CHR_026,hexMLST,CAMP0351,1
CHR_026,hexMLST,CAMP0496,38
CHR_026,hexMLST,CAMP1384,43
CHR_026,hexMLST,CAMP1280,39
CHR_026,hexMLST,CAMP0565,41
CHR_026,hexMLST,CAMP0138,41
CHR_026,hexMLST,CAMP1208,30
CHR_026,hexMLST,CAMP1430,1
CHR_026,hexMLST,CAMP1432,1
CHR_026,hexMLST,CAMP1019,39
CHR_026,hexMLST,CAMP1537,38
CHR_026,hexMLST,CAMP0182,41
CHR_026,hexMLST,CAMP0028,24
CHR_026,hexMLST,CAMP0024,42
CHR_026,hexMLST,CAMP1124,40
CHR_026,hexMLST,CAMP0338,1
CHR_026,hexMLST,CAMP1211,43
CHR_026,hexMLST,CAMP1042,36
CHR_026,hexMLST,CAMP1048,1
CHR_026,hexMLST,CAMP0104,35
CHR_026,hexMLST,CAMP1355,33
CHR_026,hexMLST,CAMP0100,14
CHR_026,hexMLST,CAMP1357,39
CHR_026,hexMLST,CAMP0111,1
CHR_026,hexMLST,CAMP1529,35
CHR_026,hexMLST,CAMP0532,42
CHR_026,hexMLST,CAMP0633,14
CHR_026,hexMLST,CAMP0535,38
CHR_026,hexMLST,CAMP0905,36
CHR_026,hexMLST,CAMP1116,34
CHR_026,hexMLST,CAMP1262,41
CHR_026,hexMLST,CAMP1053,70
CHR_026,hexMLST,CAMP0059,39
CHR_026,hexMLST,CAMP1198,1
CHR_026,hexMLST,CAMP0399,38
CHR_026,hexMLST,CAMP0117,1
CHR_026,hexMLST,CAMP0502,5
CHR_026,hexMLST,CAMP0052,30
CHR_026,hexMLST,CAMP0501,45
CHR_026,hexMLST,CAMP1197,25
CHR_026,hexMLST,CAMP0504,5
CHR_026,hexMLST,CAMP0505,41
CHR_026,hexMLST,CAMP0918,36
CHR_026,hexMLST,CAMP0626,47
CHR_026,hexMLST,CAMP0857,40
CHR_026,hexMLST,CAMP1294,33
CHR_026,hexMLST,CAMP1104,
CHR_026,hexMLST,CAMP0597,18
CHR_026,hexMLST,CAMP1100,43
CHR_026,hexMLST,CAMP1581,1
CHR_026,hexMLST,CAMP0455,41
CHR_026,hexMLST,CAMP1275,37
CHR_026,hexMLST,CAMP0355,38
CHR_026,hexMLST,CAMP1185,42
CHR_026,hexMLST,CAMP0041,6
CHR_026,hexMLST,CAMP1186,36
CHR_026,hexMLST,CAMP1372,39
CHR_026,hexMLST,CAMP0757,45
CHR_026,hexMLST,CAMP0755,14
CHR_026,hexMLST,CAMP1502,30
CHR_026,hexMLST,CAMP0969,47
CHR_026,hexMLST,CAMP1508,13
CHR_026,hexMLST,CAMP0614,
CHR_026,hexMLST,CAMP0967,42
CHR_026,hexMLST,CAMP1503,31
CHR_026,hexMLST,CAMP0847,33
06_7656,hexMLST,CAMP1074,70
06_7656,hexMLST,CAMP0367,22
06_7656,hexMLST,CAMP0768,14
06_7656,hexMLST,CAMP1364,32
06_7656,hexMLST,CAMP1571,1
06_7656,hexMLST,CAMP1578,25
06_7656,hexMLST,CAMP0972,25
06_7656,hexMLST,CAMP0471,30
06_7656,hexMLST,CAMP0374,86
06_7656,hexMLST,CAMP0273,1
06_7656,hexMLST,CAMP1311,17
06_7656,hexMLST,CAMP1313,26
06_7656,hexMLST,CAMP0775,1
06_7656,hexMLST,CAMP1322,88
06_7656,hexMLST,CAMP1319,28
06_7656,hexMLST,CAMP1567,1
06_7656,hexMLST,CAMP1085,25
06_7656,hexMLST,CAMP0572,1
06_7656,hexMLST,CAMP0867,1
06_7656,hexMLST,CAMP1568,72
06_7656,hexMLST,CAMP0881,32
06_7656,hexMLST,CAMP0015,22
06_7656,hexMLST,CAMP1301,28
06_7656,hexMLST,CAMP1158,31
06_7656,hexMLST,CAMP0950,52
06_7656,hexMLST,CAMP1411,26
06_7656,hexMLST,CAMP1416,23
06_7656,hexMLST,CAMP0540,31
06_7656,hexMLST,CAMP1022,
06_7656,hexMLST,CAMP0319,28
06_7656,hexMLST,CAMP0792,13
06_7656,hexMLST,CAMP0791,13
06_7656,hexMLST,CAMP1541,30
06_7656,hexMLST,CAMP0556,
06_7656,hexMLST,CAMP0351,29
06_7656,hexMLST,CAMP0496,27
06_7656,hexMLST,CAMP1384,30
06_7656,hexMLST,CAMP1280,28
06_7656,hexMLST,CAMP0565,30
06_7656,hexMLST,CAMP0138,
06_7656,hexMLST,CAMP1208,25
06_7656,hexMLST,CAMP1430,
06_7656,hexMLST,CAMP1432,27
06_7656,hexMLST,CAMP1019,24
06_7656,hexMLST,CAMP1537,1
06_7656,hexMLST,CAMP0182,34
06_7656,hexMLST,CAMP0028,
06_7656,hexMLST,CAMP0024,41
06_7656,hexMLST,CAMP1124,28
06_7656,hexMLST,CAMP0338,31
06_7656,hexMLST,CAMP1211,34
06_7656,hexMLST,CAMP1042,1
06_7656,hexMLST,CAMP1048,25
06_7656,hexMLST,CAMP0104,1
06_7656,hexMLST,CAMP1355,35
06_7656,hexMLST,CAMP0100,29
06_7656,hexMLST,CAMP1357,13
06_7656,hexMLST,CAMP0111,1
06_7656,hexMLST,CAMP1529,24
06_7656,hexMLST,CAMP0532,124
06_7656,hexMLST,CAMP0633,27
06_7656,hexMLST,CAMP0535,24
06_7656,hexMLST,CAMP0905,26
06_7656,hexMLST,CAMP1116,23
06_7656,hexMLST,CAMP1262,1
06_7656,hexMLST,CAMP1053,31
06_7656,hexMLST,CAMP0059,1
06_7656,hexMLST,CAMP1198,1
06_7656,hexMLST,CAMP0399,89
06_7656,hexMLST,CAMP0117,32
06_7656,hexMLST,CAMP0502,36
06_7656,hexMLST,CAMP0052,1
06_7656,hexMLST,CAMP0501,72
06_7656,hexMLST,CAMP1197,1
06_7656,hexMLST,CAMP0504,5
06_7656,hexMLST,CAMP0505,30
06_7656,hexMLST,CAMP0918,27
06_7656,hexMLST,CAMP0626,166
06_7656,hexMLST,CAMP0857,32
06_7656,hexMLST,CAMP1294,67
06_7656,hexMLST,CAMP1104,17
06_7656,hexMLST,CAMP0597,29
06_7656,hexMLST,CAMP1100,30
06_7656,hexMLST,CAMP1581,1
06_7656,hexMLST,CAMP0455,31
06_7656,hexMLST,CAMP1275,
06_7656,hexMLST,CAMP0355,96
06_7656,hexMLST,CAMP1185,92
06_7656,hexMLST,CAMP0041,1
06_7656,hexMLST,CAMP1186,29
06_7656,hexMLST,CAMP1372,31
06_7656,hexMLST,CAMP0757,34
06_7656,hexMLST,CAMP0755,64
06_7656,hexMLST,CAMP1502,25
06_7656,hexMLST,CAMP0969,36
06_7656,hexMLST,CAMP1508,1
06_7656,hexMLST,CAMP0614,30
06_7656,hexMLST,CAMP0967,23
06_7656,hexMLST,CAMP1503,25
06_7656,hexMLST,CAMP0847,20
07_3647,hexMLST,CAMP1074,2
07_3647,hexMLST,CAMP0367,4
07_3647,hexMLST,CAMP0768,5
07_3647,hexMLST,CAMP1364,5
07_3647,hexMLST,CAMP1571,5
07_3647,hexMLST,CAMP1578,5
07_3647,hexMLST,CAMP0972,4
07_3647,hexMLST,CAMP0471,
07_3647,hexMLST,CAMP0374,5
07_3647,hexMLST,CAMP0273,1
07_3647,hexMLST,CAMP1311,4
07_3647,hexMLST,CAMP1313,3
07_3647,hexMLST,CAMP0775,5
07_3647,hexMLST,CAMP1322,4
07_3647,hexMLST,CAMP1319,5
07_3647,hexMLST,CAMP1567,5
07_3647,hexMLST,CAMP1085,4
07_3647,hexMLST,CAMP0572,5
07_3647,hexMLST,CAMP0867,5
07_3647,hexMLST,CAMP1568,5
07_3647,hexMLST,CAMP0881,4
07_3647,hexMLST,CAMP0015,2
07_3647,hexMLST,CAMP1301,5
07_3647,hexMLST,CAMP1158,5
07_3647,hexMLST,CAMP0950,2
07_3647,hexMLST,CAMP1411,5
07_3647,hexMLST,CAMP1416,5
07_3647,hexMLST,CAMP0540,5
07_3647,hexMLST,CAMP1022,2
07_3647,hexMLST,CAMP0319,5
07_3647,hexMLST,CAMP0792,4
07_3647,hexMLST,CAMP0791,5
07_3647,hexMLST,CAMP1541,5
07_3647,hexMLST,CAMP0556,5
07_3647,hexMLST,CAMP0351,5
07_3647,hexMLST,CAMP0496,5
07_3647,hexMLST,CAMP1384,5
07_3647,hexMLST,CAMP1280,5
07_3647,hexMLST,CAMP0565,2
07_3647,hexMLST,CAMP0138,30
07_3647,hexMLST,CAMP1208,4
07_3647,hexMLST,CAMP1430,5
07_3647,hexMLST,CAMP1432,4
07_3647,hexMLST,CAMP1019,3
07_3647,hexMLST,CAMP1537,5
07_3647,hexMLST,CAMP0182,2
07_3647,hexMLST,CAMP0028,2
07_3647,hexMLST,CAMP0024,2
07_3647,hexMLST,CAMP1124,5
07_3647,hexMLST,CAMP0338,5
07_3647,hexMLST,CAMP1211,5
07_3647,hexMLST,CAMP1042,5
07_3647,hexMLST,CAMP1048,4
07_3647,hexMLST,CAMP0104,2
07_3647,hexMLST,CAMP1355,2
07_3647,hexMLST,CAMP0100,2
07_3647,hexMLST,CAMP1357,4
07_3647,hexMLST,CAMP0111,2
07_3647,hexMLST,CAMP1529,5
07_3647,hexMLST,CAMP0532,5
07_3647,hexMLST,CAMP0633,5
07_3647,hexMLST,CAMP0535,5
07_3647,hexMLST,CAMP0905,5
07_3647,hexMLST,CAMP1116,5
07_3647,hexMLST,CAMP1262,5
07_3647,hexMLST,CAMP1053,5
07_3647,hexMLST,CAMP0059,2
07_3647,hexMLST,CAMP1198,88
07_3647,hexMLST,CAMP0399,5
07_3647,hexMLST,CAMP0117,2
07_3647,hexMLST,CAMP0502,5
07_3647,hexMLST,CAMP0052,2
07_3647,hexMLST,CAMP0501,5
07_3647,hexMLST,CAMP1197,3
07_3647,hexMLST,CAMP0504,5
07_3647,hexMLST,CAMP0505,5
07_3647,hexMLST,CAMP0918,5
07_3647,hexMLST,CAMP0626,5
07_3647,hexMLST,CAMP0857,5
07_3647,hexMLST,CAMP1294,5
07_3647,hexMLST,CAMP1104,3
07_3647,hexMLST,CAMP0597,5
07_3647,hexMLST,CAMP1100,5
07_3647,hexMLST,CAMP1581,5
07_3647,hexMLST,CAMP0455,5
07_3647,hexMLST,CAMP1275,3
07_3647,hexMLST,CAMP0355,4
07_3647,hexMLST,CAMP1185,5
07_3647,hexMLST,CAMP0041,2
07_3647,hexMLST,CAMP1186,5
07_3647,hexMLST,CAMP1372,5
07_3647,hexMLST,CAMP0757,5
07_3647,hexMLST,CAMP0755,5
07_3647,hexMLST,CAMP1502,5
07_3647,hexMLST,CAMP0969,5
07_3647,hexMLST,CAMP1508,5
07_3647,hexMLST,CAMP0614,5
07_3647,hexMLST,CAMP0967,5
07_3647,hexMLST,CAMP1503,4
07_3647,hexMLST,CAMP0847,4
CI_5692,hexMLST,CAMP1074,3
CI_5692,hexMLST,CAMP0367,13
CI_5692,hexMLST,CAMP0768,14
CI_5692,hexMLST,CAMP1364,14
CI_5692,hexMLST,CAMP1571,
CI_5692,hexMLST,CAMP1578,14
CI_5692,hexMLST,CAMP0972,13
CI_5692,hexMLST,CAMP0471,
CI_5692,hexMLST,CAMP0374,14
CI_5692,hexMLST,CAMP0273,13
CI_5692,hexMLST,CAMP1311,13
CI_5692,hexMLST,CAMP1313,7
CI_5692,hexMLST,CAMP0775,13
CI_5692,hexMLST,CAMP1322,36
CI_5692,hexMLST,CAMP1319,14
CI_5692,hexMLST,CAMP1567,14
CI_5692,hexMLST,CAMP1085,66
CI_5692,hexMLST,CAMP0572,41
CI_5692,hexMLST,CAMP0867,13
CI_5692,hexMLST,CAMP1568,14
CI_5692,hexMLST,CAMP0881,13
CI_5692,hexMLST,CAMP0015,39
CI_5692,hexMLST,CAMP1301,35
CI_5692,hexMLST,CAMP1158,14
CI_5692,hexMLST,CAMP0950,17
CI_5692,hexMLST,CAMP1411,33
CI_5692,hexMLST,CAMP1416,13
CI_5692,hexMLST,CAMP0540,37
CI_5692,hexMLST,CAMP1022,3
CI_5692,hexMLST,CAMP0319,5
CI_5692,hexMLST,CAMP0792,13
CI_5692,hexMLST,CAMP0791,13
CI_5692,hexMLST,CAMP1541,14
CI_5692,hexMLST,CAMP0556,13
