Strain	Test	Marker	Call
CAMSA3786	MLST	tkt	1
CAMSA3786	MLST	glyA	3
CAMSA3786	MLST	uncA	5
CAMSA3786	MLST	gltA	1
OXC6849	MLST	aspA	24
OXC6849	MLST	glnA	2
OXC6849	MLST	pgm	10
OXC6849	MLST	tkt	3
OXC6849	MLST	glyA	2
OXC6849	MLST	uncA	1
OXC6849	MLST	gltA	2
OXC6848	MLST	aspA	24
OXC6848	MLST	glnA	2
OXC6848	MLST	pgm	10
OXC6848	MLST	tkt	3
OXC6848	MLST	glyA	2
OXC6848	MLST	uncA	3
OXC6848	MLST	gltA	2
OXC6845	MLST	aspA	2
OXC6845	MLST	glnA	1
OXC6845	MLST	pgm	2
OXC6845	MLST	tkt	1
OXC6845	MLST	glyA	3
OXC6845	MLST	uncA	5
OXC6845	MLST	gltA	1
OXC6844	MLST	aspA	9
OXC6844	MLST	glnA	216
OXC6844	MLST	pgm	10
OXC6844	MLST	tkt	3
OXC6844	MLST	glyA	10
OXC6844	MLST	uncA	1
OXC6844	MLST	gltA	5
OXC6847	MLST	aspA	33
OXC6847	MLST	glnA	39
OXC6847	MLST	pgm	113
OXC6847	MLST	tkt	43
OXC6847	MLST	glyA	82
OXC6847	MLST	uncA	17
OXC6847	MLST	gltA	30
OXC6846	MLST	aspA	8
OXC6846	MLST	glnA	10
OXC6846	MLST	pgm	11
OXC6846	MLST	tkt	12
OXC6846	MLST	glyA	10
OXC6846	MLST	uncA	6
OXC6846	MLST	gltA	2
OXC6841	MLST	aspA	24
OXC6841	MLST	glnA	2
OXC6841	MLST	pgm	10
OXC6841	MLST	tkt	3
OXC6841	MLST	glyA	2
OXC6841	MLST	uncA	3
OXC6841	MLST	gltA	2
OXC6840	MLST	aspA	6
OXC6840	MLST	glnA	4
OXC6840	MLST	pgm	2
OXC6840	MLST	tkt	1
OXC6840	MLST	glyA	2
OXC6840	MLST	uncA	5
OXC6840	MLST	gltA	5
OXC6843	MLST	aspA	47
OXC6843	MLST	glnA	55
OXC6843	MLST	pgm	11
OXC6843	MLST	tkt	68
OXC6843	MLST	glyA	10
OXC6843	MLST	uncA	8
OXC6843	MLST	gltA	5
OXC6842	MLST	aspA	9
OXC6842	MLST	glnA	17
OXC6842	MLST	pgm	350
OXC6842	MLST	tkt	3
OXC6842	MLST	glyA	10
OXC6842	MLST	uncA	3
OXC6842	MLST	gltA	5
CI_5943	MLST	aspA	1
CI_5943	MLST	glnA	4
CI_5943	MLST	pgm	6
CI_5943	MLST	tkt	3
CI_5943	MLST	glyA	2
CI_5943	MLST	uncA	17
CI_5943	MLST	gltA	2
CI_5947	MLST	aspA	1
CI_5947	MLST	glnA	4
CI_5947	MLST	pgm	6
CI_5947	MLST	tkt	3
CI_5947	MLST	glyA	2
CI_5947	MLST	uncA	17
CI_5947	MLST	gltA	2
OXC7097	MLST	aspA	33
OXC7097	MLST	glnA	39
OXC7097	MLST	pgm	104
OXC7097	MLST	tkt	56
OXC7097	MLST	glyA	82
OXC7097	MLST	uncA	17
OXC7097	MLST	gltA	30
OXC7513	MLST	aspA	2
OXC7513	MLST	glnA	4
OXC7513	MLST	pgm	19
OXC7513	MLST	tkt	3
OXC7513	MLST	glyA	4
OXC7513	MLST	uncA	6
OXC7513	MLST	gltA	2
HM235411	MLST	aspA	2
HM235411	MLST	glnA	1
HM235411	MLST	pgm	2
HM235411	MLST	tkt	1
HM235411	MLST	glyA	3
HM235411	MLST	uncA	5
HM235411	MLST	gltA	1
OXC6861	MLST	aspA	2
OXC6861	MLST	glnA	1
OXC6861	MLST	pgm	2
OXC6861	MLST	tkt	1
OXC6861	MLST	glyA	3
OXC6861	MLST	uncA	5
OXC6861	MLST	gltA	12
CJ7256_R	MLST	aspA	2
CJ7256_R	MLST	glnA	1
CJ7256_R	MLST	pgm	2
CJ7256_R	MLST	tkt	1
CJ7256_R	MLST	glyA	3
CJ7256_R	MLST	uncA	5
CJ7256_R	MLST	gltA	5
HM905980	MLST	aspA	2
HM905980	MLST	glnA	1
HM905980	MLST	pgm	2
HM905980	MLST	tkt	1
HM905980	MLST	glyA	3
HM905980	MLST	uncA	5
HM905980	MLST	gltA	1
OXC5420	MLST	aspA	4
OXC5420	MLST	glnA	7
OXC5420	MLST	pgm	1
OXC5420	MLST	tkt	7
OXC5420	MLST	glyA	4
OXC5420	MLST	uncA	1
OXC5420	MLST	gltA	10
OXC5421	MLST	aspA	9
OXC5421	MLST	glnA	2
OXC5421	MLST	pgm	4
OXC5421	MLST	tkt	5
OXC5421	MLST	glyA	62
OXC5421	MLST	uncA	6
OXC5421	MLST	gltA	4
OXC5426	MLST	aspA	7
OXC5426	MLST	glnA	112
OXC5426	MLST	pgm	11
OXC5426	MLST	tkt	67
OXC5426	MLST	glyA	62
OXC5426	MLST	uncA	6
OXC5426	MLST	gltA	42
OXC5427	MLST	aspA	7
OXC5427	MLST	glnA	2
OXC5427	MLST	pgm	10
OXC5427	MLST	tkt	3
OXC5427	MLST	glyA	2
OXC5427	MLST	uncA	6
OXC5427	MLST	gltA	5
CHR_090	MLST	aspA	33
CHR_090	MLST	glnA	39
CHR_090	MLST	pgm	104
CHR_090	MLST	tkt	43
CHR_090	MLST	glyA	78
CHR_090	MLST	uncA	17
CHR_090	MLST	gltA	30
OXC6661	MLST	aspA	2
OXC6661	MLST	glnA	21
OXC6661	MLST	pgm	60
OXC6661	MLST	tkt	1
OXC6661	MLST	glyA	37
OXC6661	MLST	uncA	5
OXC6661	MLST	gltA	5
OXC5428	MLST	aspA	7
OXC5428	MLST	glnA	2
OXC5428	MLST	pgm	10
OXC5428	MLST	tkt	3
OXC5428	MLST	glyA	2
OXC5428	MLST	uncA	6
OXC5428	MLST	gltA	5
CJ6947_R	MLST	aspA	2
CJ6947_R	MLST	glnA	21
CJ6947_R	MLST	pgm	2
CJ6947_R	MLST	tkt	1
CJ6947_R	MLST	glyA	37
CJ6947_R	MLST	uncA	5
CJ6947_R	MLST	gltA	5
HM301572	MLST	aspA	1
HM301572	MLST	glnA	2
HM301572	MLST	pgm	5
HM301572	MLST	tkt	9
HM301572	MLST	glyA	4
HM301572	MLST	uncA	3
HM301572	MLST	gltA	3
CAMSA141	MLST	aspA	2
CAMSA141	MLST	glnA	1
CAMSA141	MLST	pgm	2
CAMSA141	MLST	tkt	1
CAMSA141	MLST	glyA	3
CAMSA141	MLST	uncA	5
CAMSA141	MLST	gltA	1
CAMSA148	MLST	aspA	2
CAMSA148	MLST	glnA	1
CAMSA148	MLST	pgm	2
CAMSA148	MLST	tkt	1
CAMSA148	MLST	glyA	3
CAMSA148	MLST	uncA	5
CAMSA148	MLST	gltA	1
CAMSA1000	MLST	aspA	2
CAMSA1000	MLST	glnA	1
CAMSA1000	MLST	pgm	2
CAMSA1000	MLST	tkt	1
CAMSA1000	MLST	glyA	3
CAMSA1000	MLST	uncA	5
CAMSA1000	MLST	gltA	1
CAMSA1006	MLST	aspA	2
CAMSA1006	MLST	glnA	1
CAMSA1006	MLST	pgm	2
CAMSA1006	MLST	tkt	1
CAMSA1006	MLST	glyA	3
CAMSA1006	MLST	uncA	5
CAMSA1006	MLST	gltA	1
CAMSA1004	MLST	aspA	2
CAMSA1004	MLST	glnA	1
CAMSA1004	MLST	pgm	2
CAMSA1004	MLST	tkt	1
CAMSA1004	MLST	glyA	3
CAMSA1004	MLST	uncA	5
CAMSA1004	MLST	gltA	1
CAMSA1008	MLST	aspA	2
CAMSA1008	MLST	glnA	1
CAMSA1008	MLST	pgm	2
CAMSA1008	MLST	tkt	1
CAMSA1008	MLST	glyA	3
CAMSA1008	MLST	uncA	5
CAMSA1008	MLST	gltA	1
OXC6359	MLST	aspA	24
OXC6359	MLST	glnA	2
OXC6359	MLST	pgm	23
OXC6359	MLST	tkt	3
OXC6359	MLST	glyA	53
OXC6359	MLST	uncA	1
OXC6359	MLST	gltA	5
CAMSA2200	MLST	aspA	2
CAMSA2200	MLST	glnA	1
CAMSA2200	MLST	pgm	2
CAMSA2200	MLST	tkt	1
CAMSA2200	MLST	glyA	3
CAMSA2200	MLST	uncA	5
CAMSA2200	MLST	gltA	1
CAMSA2201	MLST	aspA	2
CAMSA2201	MLST	glnA	1
CAMSA2201	MLST	pgm	2
CAMSA2201	MLST	tkt	1
CAMSA2201	MLST	glyA	3
CAMSA2201	MLST	uncA	5
CAMSA2201	MLST	gltA	1
OXC6358	MLST	aspA	2
OXC6358	MLST	glnA	7
OXC6358	MLST	pgm	1
OXC6358	MLST	tkt	7
OXC6358	MLST	glyA	4
OXC6358	MLST	uncA	1
OXC6358	MLST	gltA	10
OXC5633	MLST	aspA	7
OXC5633	MLST	glnA	17
OXC5633	MLST	pgm	86
OXC5633	MLST	tkt	232
OXC5633	MLST	glyA	2
OXC5633	MLST	uncA	1
OXC5633	MLST	gltA	5
OXC5632	MLST	aspA	9
OXC5632	MLST	glnA	2
OXC5632	MLST	pgm	4
OXC5632	MLST	tkt	5
OXC5632	MLST	glyA	62
OXC5632	MLST	uncA	6
OXC5632	MLST	gltA	4
OXC5631	MLST	aspA	24
OXC5631	MLST	glnA	2
OXC5631	MLST	pgm	10
OXC5631	MLST	tkt	289
OXC5631	MLST	glyA	2
OXC5631	MLST	uncA	1
OXC5631	MLST	gltA	2
OXC5630	MLST	aspA	24
OXC5630	MLST	glnA	2
OXC5630	MLST	pgm	10
OXC5630	MLST	tkt	289
OXC5630	MLST	glyA	2
OXC5630	MLST	uncA	1
OXC5630	MLST	gltA	2
07_5425	MLST	aspA	2
07_5425	MLST	glnA	1
07_5425	MLST	pgm	2
07_5425	MLST	tkt	1
07_5425	MLST	glyA	3
07_5425	MLST	uncA	5
07_5425	MLST	gltA	2
OXC5635	MLST	aspA	124
OXC5635	MLST	glnA	39
OXC5635	MLST	pgm	104
OXC5635	MLST	tkt	47
OXC5635	MLST	glyA	79
OXC5635	MLST	uncA	17
OXC5635	MLST	gltA	30
OXC5634	MLST	aspA	7
OXC5634	MLST	glnA	2
OXC5634	MLST	pgm	10
OXC5634	MLST	tkt	3
OXC5634	MLST	glyA	2
OXC5634	MLST	uncA	6
OXC5634	MLST	gltA	5
OXC5639	MLST	aspA	2
OXC5639	MLST	glnA	17
OXC5639	MLST	pgm	2
OXC5639	MLST	tkt	1
OXC5639	MLST	glyA	3
OXC5639	MLST	uncA	5
OXC5639	MLST	gltA	2
OXC5638	MLST	aspA	7
OXC5638	MLST	glnA	15
OXC5638	MLST	pgm	67
OXC5638	MLST	tkt	3
OXC5638	MLST	glyA	62
OXC5638	MLST	uncA	6
OXC5638	MLST	gltA	5
ARI_1232_R	MLST	aspA	2
ARI_1232_R	MLST	glnA	1
ARI_1232_R	MLST	pgm	2
ARI_1232_R	MLST	tkt	1
ARI_1232_R	MLST	glyA	3
ARI_1232_R	MLST	uncA	5
ARI_1232_R	MLST	gltA	5
CGY_HR_058	MLST	aspA	1
CGY_HR_058	MLST	glnA	4
CGY_HR_058	MLST	pgm	6
CGY_HR_058	MLST	tkt	3
CGY_HR_058	MLST	glyA	2
CGY_HR_058	MLST	uncA	17
CGY_HR_058	MLST	gltA	2
OXC4770	MLST	aspA	8
OXC4770	MLST	glnA	1
OXC4770	MLST	pgm	2
OXC4770	MLST	tkt	1
OXC4770	MLST	glyA	3
OXC4770	MLST	uncA	12
OXC4770	MLST	gltA	6
OXC4773	MLST	aspA	24
OXC4773	MLST	glnA	2
OXC4773	MLST	pgm	10
OXC4773	MLST	tkt	3
OXC4773	MLST	glyA	2
OXC4773	MLST	uncA	1
OXC4773	MLST	gltA	2
OXC4775	MLST	aspA	7
OXC4775	MLST	glnA	2
OXC4775	MLST	pgm	10
OXC4775	MLST	tkt	3
OXC4775	MLST	glyA	2
OXC4775	MLST	uncA	6
OXC4775	MLST	gltA	5
07_3647	MLST	aspA	4
07_3647	MLST	glnA	7
07_3647	MLST	pgm	1
07_3647	MLST	tkt	7
07_3647	MLST	glyA	4
07_3647	MLST	uncA	1
07_3647	MLST	gltA	10
OXC4776	MLST	aspA	2
OXC4776	MLST	glnA	1
OXC4776	MLST	pgm	2
OXC4776	MLST	tkt	1
OXC4776	MLST	glyA	3
OXC4776	MLST	uncA	5
OXC4776	MLST	gltA	12
OXC4779	MLST	aspA	2
OXC4779	MLST	glnA	4
OXC4779	MLST	pgm	7
OXC4779	MLST	tkt	1
OXC4779	MLST	glyA	2
OXC4779	MLST	uncA	5
OXC4779	MLST	gltA	1
OXC4778	MLST	aspA	4
OXC4778	MLST	glnA	7
OXC4778	MLST	pgm	42
OXC4778	MLST	tkt	51
OXC4778	MLST	glyA	4
OXC4778	MLST	uncA	1
OXC4778	MLST	gltA	40
OXC6506	MLST	aspA	2
OXC6506	MLST	glnA	10
OXC6506	MLST	pgm	19
OXC6506	MLST	tkt	3
OXC6506	MLST	glyA	4
OXC6506	MLST	uncA	6
OXC6506	MLST	gltA	2
OXC6507	MLST	aspA	7
OXC6507	MLST	glnA	2
OXC6507	MLST	pgm	10
OXC6507	MLST	tkt	3
OXC6507	MLST	glyA	2
OXC6507	MLST	uncA	6
OXC6507	MLST	gltA	5
OXC6500	MLST	aspA	8
OXC6500	MLST	glnA	1
OXC6500	MLST	pgm	2
OXC6500	MLST	tkt	1
OXC6500	MLST	glyA	3
OXC6500	MLST	uncA	12
OXC6500	MLST	gltA	6
OXC6501	MLST	aspA	2
OXC6501	MLST	glnA	4
OXC6501	MLST	pgm	7
OXC6501	MLST	tkt	1
OXC6501	MLST	glyA	2
OXC6501	MLST	uncA	5
OXC6501	MLST	gltA	1
OXC6502	MLST	aspA	2
OXC6502	MLST	glnA	1
OXC6502	MLST	pgm	2
OXC6502	MLST	tkt	1
OXC6502	MLST	glyA	3
OXC6502	MLST	uncA	5
OXC6502	MLST	gltA	12
OXC6503	MLST	aspA	7
OXC6503	MLST	glnA	17
OXC6503	MLST	pgm	23
OXC6503	MLST	tkt	3
OXC6503	MLST	glyA	15
OXC6503	MLST	uncA	12
OXC6503	MLST	gltA	2
06_3849	MLST	aspA	9
06_3849	MLST	glnA	2
06_3849	MLST	pgm	4
06_3849	MLST	tkt	5
06_3849	MLST	glyA	62
06_3849	MLST	uncA	17
06_3849	MLST	gltA	4
OXC6468	MLST	aspA	24
OXC6468	MLST	glnA	2
OXC6468	MLST	pgm	10
OXC6468	MLST	tkt	59
OXC6468	MLST	glyA	2
OXC6468	MLST	uncA	1
OXC6468	MLST	gltA	2
OXC7356	MLST	aspA	2
OXC7356	MLST	glnA	17
OXC7356	MLST	pgm	2
OXC7356	MLST	tkt	1
OXC7356	MLST	glyA	3
OXC7356	MLST	uncA	5
OXC7356	MLST	gltA	2
OXC5941	MLST	aspA	4
OXC5941	MLST	glnA	7
OXC5941	MLST	pgm	1
OXC5941	MLST	tkt	7
OXC5941	MLST	glyA	4
OXC5941	MLST	uncA	1
OXC5941	MLST	gltA	10
OXC6357	MLST	aspA	7
OXC6357	MLST	glnA	17
OXC6357	MLST	pgm	23
OXC6357	MLST	tkt	3
OXC6357	MLST	glyA	15
OXC6357	MLST	uncA	12
OXC6357	MLST	gltA	2
HM908265	MLST	aspA	2
HM908265	MLST	glnA	1
HM908265	MLST	pgm	2
HM908265	MLST	tkt	1
HM908265	MLST	glyA	3
HM908265	MLST	uncA	5
HM908265	MLST	gltA	1
OXC5748	MLST	aspA	9
OXC5748	MLST	glnA	25
OXC5748	MLST	pgm	23
OXC5748	MLST	tkt	3
OXC5748	MLST	glyA	10
OXC5748	MLST	uncA	6
OXC5748	MLST	gltA	2
CAMSA322	MLST	aspA	2
CAMSA322	MLST	glnA	1
CAMSA322	MLST	pgm	2
CAMSA322	MLST	tkt	1
CAMSA322	MLST	glyA	3
CAMSA322	MLST	uncA	5
CAMSA322	MLST	gltA	1
OXC5745	MLST	aspA	2
OXC5745	MLST	glnA	4
OXC5745	MLST	pgm	7
OXC5745	MLST	tkt	1
OXC5745	MLST	glyA	2
OXC5745	MLST	uncA	5
OXC5745	MLST	gltA	1
OXC5744	MLST	aspA	4
OXC5744	MLST	glnA	7
OXC5744	MLST	pgm	42
OXC5744	MLST	tkt	7
OXC5744	MLST	glyA	4
OXC5744	MLST	uncA	1
OXC5744	MLST	gltA	10
OXC5743	MLST	aspA	1
OXC5743	MLST	glnA	2
OXC5743	MLST	pgm	98
OXC5743	MLST	tkt	58
OXC5743	MLST	glyA	4
OXC5743	MLST	uncA	34
OXC5743	MLST	gltA	42
OXC5742	MLST	aspA	33
OXC5742	MLST	glnA	39
OXC5742	MLST	pgm	113
OXC5742	MLST	tkt	44
OXC5742	MLST	glyA	82
OXC5742	MLST	uncA	17
OXC5742	MLST	gltA	30
OXC5741	MLST	aspA	8
OXC5741	MLST	glnA	10
OXC5741	MLST	pgm	11
OXC5741	MLST	tkt	12
OXC5741	MLST	glyA	2
OXC5741	MLST	uncA	6
OXC5741	MLST	gltA	2
OXC5740	MLST	aspA	2
OXC5740	MLST	glnA	21
OXC5740	MLST	pgm	2
OXC5740	MLST	tkt	1
OXC5740	MLST	glyA	37
OXC5740	MLST	uncA	5
OXC5740	MLST	gltA	5
OXC6438	MLST	aspA	7
OXC6438	MLST	glnA	2
OXC6438	MLST	pgm	10
OXC6438	MLST	tkt	3
OXC6438	MLST	glyA	2
OXC6438	MLST	uncA	6
OXC6438	MLST	gltA	5
OXC6430	MLST	aspA	62
OXC6430	MLST	glnA	4
OXC6430	MLST	pgm	2
OXC6430	MLST	tkt	1
OXC6430	MLST	glyA	2
OXC6430	MLST	uncA	5
OXC6430	MLST	gltA	5
OXC6431	MLST	aspA	22
OXC6431	MLST	glnA	15
OXC6431	MLST	pgm	74
OXC6431	MLST	tkt	25
OXC6431	MLST	glyA	64
OXC6431	MLST	uncA	23
OXC6431	MLST	gltA	4
OXC6432	MLST	aspA	73
OXC6432	MLST	glnA	21
OXC6432	MLST	pgm	86
OXC6432	MLST	tkt	3
OXC6432	MLST	glyA	10
OXC6432	MLST	uncA	6
OXC6432	MLST	gltA	2
OXC6433	MLST	aspA	7
OXC6433	MLST	glnA	28
OXC6433	MLST	pgm	17
OXC6433	MLST	tkt	34
OXC6433	MLST	glyA	28
OXC6433	MLST	uncA	12
OXC6433	MLST	gltA	4
OXC6434	MLST	aspA	124
OXC6434	MLST	glnA	39
OXC6434	MLST	pgm	189
OXC6434	MLST	tkt	47
OXC6434	MLST	glyA	82
OXC6434	MLST	uncA	74
OXC6434	MLST	gltA	30
CGY_HR_121	MLST	aspA	2
CGY_HR_121	MLST	glnA	1
CGY_HR_121	MLST	pgm	2
CGY_HR_121	MLST	tkt	1
CGY_HR_121	MLST	glyA	3
CGY_HR_121	MLST	uncA	5
CGY_HR_121	MLST	gltA	5
NCTC11168	MLST	aspA	2
NCTC11168	MLST	glnA	1
NCTC11168	MLST	pgm	4
NCTC11168	MLST	tkt	1
NCTC11168	MLST	glyA	3
NCTC11168	MLST	uncA	5
NCTC11168	MLST	gltA	5
CJ7015_R	MLST	aspA	2
CJ7015_R	MLST	glnA	1
CJ7015_R	MLST	pgm	2
CJ7015_R	MLST	tkt	1
CJ7015_R	MLST	glyA	3
CJ7015_R	MLST	uncA	5
CJ7015_R	MLST	gltA	12
CI_0292	MLST	aspA	1
CI_0292	MLST	glnA	4
CI_0292	MLST	pgm	6
CI_0292	MLST	tkt	3
CI_0292	MLST	glyA	2
CI_0292	MLST	uncA	17
CI_0292	MLST	gltA	2
CAMSA2153	MLST	aspA	2
CAMSA2153	MLST	glnA	1
CAMSA2153	MLST	pgm	2
CAMSA2153	MLST	tkt	1
CAMSA2153	MLST	glyA	3
CAMSA2153	MLST	uncA	5
CAMSA2153	MLST	gltA	1
OXC7424	MLST	aspA	9
OXC7424	MLST	glnA	2
OXC7424	MLST	pgm	4
OXC7424	MLST	tkt	5
OXC7424	MLST	glyA	62
OXC7424	MLST	uncA	6
OXC7424	MLST	gltA	4
OXC4582	MLST	aspA	2
OXC4582	MLST	glnA	4
OXC4582	MLST	pgm	7
OXC4582	MLST	tkt	1
OXC4582	MLST	glyA	2
OXC4582	MLST	uncA	5
OXC4582	MLST	gltA	1
OXC4580	MLST	aspA	33
OXC4580	MLST	glnA	39
OXC4580	MLST	pgm	104
OXC4580	MLST	tkt	56
OXC4580	MLST	glyA	82
OXC4580	MLST	uncA	17
OXC4580	MLST	gltA	30
OXC4581	MLST	aspA	2
OXC4581	MLST	glnA	1
OXC4581	MLST	pgm	2
OXC4581	MLST	tkt	1
OXC4581	MLST	glyA	3
OXC4581	MLST	uncA	5
OXC4581	MLST	gltA	1
OXC4587	MLST	aspA	9
OXC4587	MLST	glnA	2
OXC4587	MLST	pgm	4
OXC4587	MLST	tkt	133
OXC4587	MLST	glyA	62
OXC4587	MLST	uncA	6
OXC4587	MLST	gltA	4
OXC4584	MLST	aspA	2
OXC4584	MLST	glnA	1
OXC4584	MLST	pgm	148
OXC4584	MLST	tkt	1
OXC4584	MLST	glyA	3
OXC4584	MLST	uncA	5
OXC4584	MLST	gltA	42
OXC4585	MLST	aspA	7
OXC4585	MLST	glnA	17
OXC4585	MLST	pgm	10
OXC4585	MLST	tkt	3
OXC4585	MLST	glyA	2
OXC4585	MLST	uncA	6
OXC4585	MLST	gltA	5
OXC4589	MLST	aspA	7
OXC4589	MLST	glnA	17
OXC4589	MLST	pgm	23
OXC4589	MLST	tkt	3
OXC4589	MLST	glyA	15
OXC4589	MLST	uncA	12
OXC4589	MLST	gltA	2
OXC6724	MLST	aspA	9
OXC6724	MLST	glnA	2
OXC6724	MLST	pgm	4
OXC6724	MLST	tkt	5
OXC6724	MLST	glyA	62
OXC6724	MLST	uncA	6
OXC6724	MLST	gltA	4
OXC6725	MLST	aspA	33
OXC6725	MLST	glnA	38
OXC6725	MLST	pgm	104
OXC6725	MLST	tkt	35
OXC6725	MLST	glyA	82
OXC6725	MLST	uncA	17
OXC6725	MLST	gltA	30
CI_4378	MLST	aspA	33
CI_4378	MLST	glnA	39
CI_4378	MLST	pgm	104
CI_4378	MLST	tkt	43
CI_4378	MLST	glyA	78
CI_4378	MLST	uncA	17
CI_4378	MLST	gltA	30
OXC6727	MLST	aspA	2
OXC6727	MLST	glnA	2
OXC6727	MLST	pgm	2
OXC6727	MLST	tkt	100
OXC6727	MLST	glyA	3
OXC6727	MLST	uncA	5
OXC6727	MLST	gltA	52
OXC6720	MLST	aspA	62
OXC6720	MLST	glnA	4
OXC6720	MLST	pgm	2
OXC6720	MLST	tkt	1
OXC6720	MLST	glyA	2
OXC6720	MLST	uncA	5
OXC6720	MLST	gltA	5
OXC6721	MLST	aspA	2
OXC6721	MLST	glnA	4
OXC6721	MLST	pgm	7
OXC6721	MLST	tkt	1
OXC6721	MLST	glyA	2
OXC6721	MLST	uncA	5
OXC6721	MLST	gltA	1
OXC6722	MLST	aspA	24
OXC6722	MLST	glnA	2
OXC6722	MLST	pgm	10
OXC6722	MLST	tkt	3
OXC6722	MLST	glyA	2
OXC6722	MLST	uncA	1
OXC6722	MLST	gltA	2
OXC6723	MLST	aspA	2
OXC6723	MLST	glnA	
OXC6723	MLST	pgm	60
OXC6723	MLST	tkt	1
OXC6723	MLST	glyA	37
OXC6723	MLST	uncA	5
OXC6723	MLST	gltA	5
OXC6728	MLST	aspA	2
OXC6728	MLST	glnA	1
OXC6728	MLST	pgm	2
OXC6728	MLST	tkt	1
OXC6728	MLST	glyA	3
OXC6728	MLST	uncA	5
OXC6728	MLST	gltA	1
OXC6729	MLST	aspA	8
OXC6729	MLST	glnA	10
OXC6729	MLST	pgm	11
OXC6729	MLST	tkt	12
OXC6729	MLST	glyA	2
OXC6729	MLST	uncA	6
OXC6729	MLST	gltA	149
OXC7073	MLST	aspA	2
OXC7073	MLST	glnA	1
OXC7073	MLST	pgm	2
OXC7073	MLST	tkt	1
OXC7073	MLST	glyA	3
OXC7073	MLST	uncA	5
OXC7073	MLST	gltA	1
OXC7072	MLST	aspA	24
OXC7072	MLST	glnA	2
OXC7072	MLST	pgm	23
OXC7072	MLST	tkt	3
OXC7072	MLST	glyA	53
OXC7072	MLST	uncA	1
OXC7072	MLST	gltA	5
OXC7071	MLST	aspA	2
OXC7071	MLST	glnA	1
OXC7071	MLST	pgm	2
OXC7071	MLST	tkt	1
OXC7071	MLST	glyA	3
OXC7071	MLST	uncA	5
OXC7071	MLST	gltA	12
OXC7070	MLST	aspA	33
OXC7070	MLST	glnA	39
OXC7070	MLST	pgm	104
OXC7070	MLST	tkt	56
OXC7070	MLST	glyA	82
OXC7070	MLST	uncA	17
OXC7070	MLST	gltA	30
OXC7077	MLST	aspA	64
OXC7077	MLST	glnA	89
OXC7077	MLST	pgm	94
OXC7077	MLST	tkt	103
OXC7077	MLST	glyA	100
OXC7077	MLST	uncA	16
OXC7077	MLST	gltA	77
06_4911	MLST	aspA	4
06_4911	MLST	glnA	7
06_4911	MLST	pgm	1
06_4911	MLST	tkt	7
06_4911	MLST	glyA	4
06_4911	MLST	uncA	1
06_4911	MLST	gltA	10
OXC7075	MLST	aspA	7
OXC7075	MLST	glnA	4
OXC7075	MLST	pgm	11
OXC7075	MLST	tkt	3
OXC7075	MLST	glyA	2
OXC7075	MLST	uncA	5
OXC7075	MLST	gltA	2
OXC7074	MLST	aspA	4
OXC7074	MLST	glnA	7
OXC7074	MLST	pgm	1
OXC7074	MLST	tkt	7
OXC7074	MLST	glyA	4
OXC7074	MLST	uncA	1
OXC7074	MLST	gltA	10
OXC7079	MLST	aspA	7
OXC7079	MLST	glnA	53
OXC7079	MLST	pgm	11
OXC7079	MLST	tkt	3
OXC7079	MLST	glyA	10
OXC7079	MLST	uncA	3
OXC7079	MLST	gltA	2
OXC7078	MLST	aspA	2
OXC7078	MLST	glnA	1
OXC7078	MLST	pgm	2
OXC7078	MLST	tkt	25
OXC7078	MLST	glyA	3
OXC7078	MLST	uncA	5
OXC7078	MLST	gltA	5
CAMSA3845	MLST	aspA	2
CAMSA3845	MLST	glnA	1
CAMSA3845	MLST	pgm	2
CAMSA3845	MLST	tkt	1
CAMSA3845	MLST	glyA	3
CAMSA3845	MLST	uncA	5
CAMSA3845	MLST	gltA	1
CAMSA3844	MLST	aspA	2
CAMSA3844	MLST	glnA	1
CAMSA3844	MLST	pgm	2
CAMSA3844	MLST	tkt	1
CAMSA3844	MLST	glyA	3
CAMSA3844	MLST	uncA	5
CAMSA3844	MLST	gltA	1
CI_4395	MLST	aspA	2
CI_4395	MLST	glnA	1
CI_4395	MLST	pgm	2
CI_4395	MLST	tkt	1
CI_4395	MLST	glyA	3
CI_4395	MLST	uncA	3
CI_4395	MLST	gltA	2
OXC5364	MLST	aspA	2
OXC5364	MLST	glnA	1
OXC5364	MLST	pgm	2
OXC5364	MLST	tkt	1
OXC5364	MLST	glyA	3
OXC5364	MLST	uncA	5
OXC5364	MLST	gltA	1
OXC5363	MLST	aspA	33
OXC5363	MLST	glnA	39
OXC5363	MLST	pgm	104
OXC5363	MLST	tkt	56
OXC5363	MLST	glyA	82
OXC5363	MLST	uncA	17
OXC5363	MLST	gltA	30
OXC5368	MLST	aspA	3
OXC5368	MLST	glnA	392
OXC5368	MLST	pgm	11
OXC5368	MLST	tkt	11
OXC5368	MLST	glyA	17
OXC5368	MLST	uncA	6
OXC5368	MLST	gltA	5
CI_0453	MLST	aspA	2
CI_0453	MLST	glnA	59
CI_0453	MLST	pgm	126
CI_0453	MLST	tkt	25
CI_0453	MLST	glyA	105
CI_0453	MLST	uncA	23
CI_0453	MLST	gltA	136
CE_R_11_0178	MLST	aspA	4
CE_R_11_0178	MLST	glnA	7
CE_R_11_0178	MLST	pgm	1
CE_R_11_0178	MLST	tkt	7
CE_R_11_0178	MLST	glyA	4
CE_R_11_0178	MLST	uncA	1
CE_R_11_0178	MLST	gltA	10
08_1700	MLST	aspA	1
